cs,token,100,1,0.625,0.623
cs,pos_syl,50,2,0.93,0.93
cs,pos_syl,25,2,0.915,0.915
cs,pos_syl,50,2,0.96,0.96
cs,token,100,1,0.825,0.821
cs,token,100,2,0.37,0.369
cs,token,50,1,0.43,0.407
cs,pos,100,1,0.495,0.489
cs,token,100,1,0.81,0.802
cs,token,100,1,0.82,0.816
cs,pos,100,2,0.87,0.867
cs,syl,100,1,0.97,0.97
cs,token,100,2,0.365,0.365
cs,token,50,2,0.32,0.322
cs,pos,100,1,0.5,0.493
cs,syl,100,2,0.96,0.96
cs,pos,50,1,0.435,0.42
cs,token,100,2,0.415,0.4
cs,pos,100,1,0.44,0.428
cs,pos_syl,100,1,0.985,0.985
cs,token,100,2,0.39,0.396
cs,pos,100,1,0.585,0.579
cs,pos,100,2,0.805,0.803
cs,pos,50,2,0.505,0.503
cs,syl,100,1,0.96,0.96
cs,syl,50,1,0.885,0.883
cs,pos,100,2,0.835,0.835
cs,syl,50,2,0.98,0.98
cs,syl,100,1,1,1
cs,syl,100,2,1,1
cs,pos,100,2,0.67,0.664
cs,pos_syl,100,2,0.99,0.99
cs,pos_syl,50,1,0.89,0.887
cs,syl,100,1,0.935,0.935
cs,pos_syl,100,1,0.99,0.99
cs,syl,100,2,0.955,0.955
cs,pos_syl,100,1,0.965,0.965
cs,syl,100,2,1,1
cs,pos_syl,100,1,1,1
cs,pos_syl,50,2,0.935,0.934
cs,pos_syl,100,2,1,1
cs,token,200,1,0.755,0.755
cs,pos_syl,100,2,0.95,0.95
cs,pos_syl,100,2,1,1
cs,token,100,1,0.825,0.822
cs,token,200,1,0.795,0.79
cs,token,200,1,0.9,0.9
cs,token,200,2,0.435,0.428
cs,pos,200,1,0.775,0.773
cs,token,200,1,0.825,0.824
cs,token,100,2,0.475,0.477
cs,pos,100,1,0.665,0.665
cs,pos,200,2,0.945,0.945
cs,syl,200,1,0.995,0.995
cs,token,200,2,0.45,0.464
cs,pos,100,2,0.685,0.683
cs,pos,200,1,0.795,0.793
cs,token,200,2,0.47,0.459
cs,syl,100,1,0.955,0.955
cs,pos,200,1,0.74,0.741
cs,token,200,2,0.47,0.478
cs,pos,200,1,0.62,0.62
cs,syl,200,2,1,1
cs,syl,100,2,1,1
cs,pos_syl,200,1,0.99,0.99
cs,pos_syl,100,1,0.995,0.995
cs,pos,200,2,0.915,0.915
cs,syl,200,1,1,1
cs,pos,200,2,0.88,0.879
cs,syl,200,1,0.975,0.975
cs,pos,200,2,0.855,0.851
cs,syl,200,1,0.99,0.99
cs,syl,200,2,1,1
cs,pos_syl,100,2,0.995,0.995
cs,syl,200,2,0.985,0.985
cs,pos_syl,200,2,1,1
cs,pos_syl,200,1,1,1
cs,syl,200,2,0.995,0.995
cs,pos_syl,200,1,0.985,0.985
cs,pos_syl,200,1,1,1
cs,token,200,1,0.86,0.857
cs,pos_syl,200,2,1,1
cs,pos_syl,200,2,1,1
cs,token,300,1,0.98,0.98
cs,pos_syl,200,2,1,1
cs,token,300,1,0.95,0.949
cs,token,200,2,0.515,0.495
cs,token,300,1,0.93,0.929
cs,pos,200,1,0.685,0.679
cs,token,300,1,0.93,0.929
cs,token,300,2,0.56,0.55
cs,pos,300,1,0.665,0.665
cs,pos,200,2,0.895,0.894
cs,syl,200,1,1,1
cs,token,300,2,0.575,0.566
cs,syl,200,2,1,1
cs,pos,300,2,0.9,0.9
cs,pos,300,1,0.925,0.926
cs,syl,300,1,1,1
cs,token,300,2,0.645,0.643
cs,pos_syl,200,1,0.99,0.99
cs,token,300,2,0.635,0.63
cs,pos,300,1,0.77,0.76
cs,pos,300,1,0.82,0.815
cs,syl,300,2,1,1
cs,pos,300,2,1,1
cs,pos_syl,300,1,1,1
cs,syl,300,1,1,1
cs,pos,300,2,0.915,0.915
cs,pos_syl,200,2,1,1
cs,syl,300,1,1,1
cs,pos,300,2,0.985,0.985
cs,syl,300,1,1,1
cs,syl,300,2,1,1
cs,pos_syl,300,1,1,1
cs,syl,300,2,1,1
cs,syl,300,2,1,1
cs,pos_syl,300,2,1,1
cs,pos_syl,300,1,1,1
cs,token,300,1,0.92,0.92
cs,pos_syl,300,1,1,1
cs,pos_syl,300,2,1,1
cs,token,500,1,0.995,0.995
cs,pos_syl,300,2,1,1
cs,pos_syl,300,2,1,1
cs,token,300,2,0.45,0.458
cs,pos,300,1,0.63,0.62
cs,token,500,1,0.985,0.985
cs,token,500,1,0.995,0.995
cs,token,500,1,0.99,0.99
cs,pos,300,2,0.97,0.97
cs,syl,300,1,1,1
cs,token,500,2,0.845,0.837
cs,pos,500,1,0.87,0.87
cs,syl,300,2,1,1
cs,pos_syl,300,1,1,1
cs,token,500,2,0.615,0.593
cs,pos,500,1,0.82,0.812
cs,token,500,2,0.755,0.74
cs,token,500,2,0.64,0.625
cs,pos,500,2,0.995,0.995
cs,pos,500,1,0.945,0.945
cs,pos,500,1,0.94,0.94
cs,syl,500,1,1,1
cs,pos_syl,300,2,1,1
cs,pos,500,2,1,1
cs,syl,500,2,1,1
cs,syl,500,1,1,1
cs,pos,500,2,0.98,0.98
cs,pos,500,2,0.99,0.99
cs,syl,500,1,1,1
cs,pos_syl,500,1,1,1
cs,syl,500,1,1,1
cs,token,500,1,0.995,0.995
cs,syl,500,2,1,1
cs,syl,500,2,1,1
cs,pos_syl,500,1,1,1
cs,syl,500,2,1,1
cs,pos_syl,500,1,1,1
cs,pos_syl,500,1,1,1
cs,pos_syl,500,2,1,1
cs,token,500,2,0.765,0.762
cs,pos_syl,500,2,1,1
cs,pos,500,1,0.89,0.888
cs,pos_syl,500,2,1,1
cs,pos_syl,500,2,1,1
cs,token,750,1,1,1
cs,pos,500,2,0.97,0.97
cs,token,750,1,1,1
cs,syl,500,1,1,1
cs,token,750,1,0.975,0.975
cs,token,750,1,1,1
cs,syl,500,2,1,1
cs,pos_syl,500,1,1,1
cs,token,750,2,0.755,0.738
cs,pos,750,1,0.875,0.877
cs,pos_syl,500,2,1,1
cs,token,750,2,0.785,0.784
cs,token,750,2,0.735,0.72
cs,token,750,2,0.91,0.909
cs,pos,750,1,1,1
cs,pos,750,1,0.915,0.914
cs,pos,750,1,0.95,0.95
cs,pos,750,2,0.98,0.98
cs,syl,750,1,1,1
cs,token,750,1,1,1
cs,pos,750,2,1,1
cs,pos,750,2,1,1
cs,pos,750,2,1,1
cs,syl,750,2,1,1
cs,syl,750,1,1,1
cs,syl,750,1,1,1
cs,syl,750,1,1,1
cs,pos_syl,750,1,1,1
cs,syl,750,2,1,1
cs,syl,750,2,1,1
cs,syl,750,2,1,1
cs,pos_syl,750,1,1,1
cs,pos_syl,750,1,1,1
cs,pos_syl,750,1,1,1
cs,token,750,2,0.79,0.791
cs,pos,750,1,0.96,0.96
cs,pos_syl,750,2,1,1
cs,pos_syl,750,2,1,1
cs,pos_syl,750,2,1,1
cs,pos_syl,750,2,1,1
cs,token,1000,1,1,1
cs,pos,750,2,1,1
cs,syl,750,1,1,1
cs,token,1000,1,0.995,0.995
cs,token,1000,1,1,1
cs,token,1000,1,1,1
cs,syl,750,2,1,1
cs,pos_syl,750,1,1,1
cs,pos_syl,750,2,1,1
